gesture,[0],[7],[8],[12],[14],[16],[23],[24]
0.0,"0.4808039665222168,0.5297241806983948,-0.1836356669664383","0.5350452661514282,0.5084676146507263,0.015354610979557037","0.4406576156616211,0.5325809717178345,0.032193124294281006","0.39788976311683655,0.7511313557624817,-0.012593522667884827","0.3321429193019867,0.8980377316474915,-0.43929123878479004","0.44397544860839844,0.6246211528778076,-0.953446090221405","0.6028661727905273,1.416639804840088,0.01467173732817173","0.4365845322608948,1.410077452659607,-0.01541496254503727"
0.0,"0.47507667541503906,0.5190426111221313,-0.1936919093132019","0.5319721698760986,0.5036490559577942,-0.03506893664598465","0.43986016511917114,0.5283904671669006,0.022773757576942444","0.3960537016391754,0.7500266432762146,-0.01837022975087166","0.3312768042087555,0.8989760279655457,-0.41956788301467896","0.4421709179878235,0.6270437836647034,-0.8776876330375671","0.6023251414299011,1.4159647226333618,0.010822135023772717","0.4351122975349426,1.40874183177948,-0.011491036042571068"
0.0,"0.4601050317287445,0.5091939568519592,-0.279024600982666","0.5270266532897949,0.4978553354740143,-0.09693371504545212","0.43124380707740784,0.519607663154602,-0.016084665432572365","0.3876945972442627,0.7595371007919312,-0.04062734916806221","0.33215388655662537,0.9044816493988037,-0.4457870423793793","0.428561270236969,0.626725971698761,-0.8994251489639282","0.6018607020378113,1.4214633703231812,0.009115924127399921","0.43411117792129517,1.415259599685669,-0.00973491556942463"
0.0,"0.4424970746040344,0.5069422125816345,-0.3357001841068268","0.5182307362556458,0.4904303252696991,-0.17202213406562805","0.4269677996635437,0.517848551273346,-0.08471934497356415","0.38248705863952637,0.7705050110816956,-0.11988147348165512","0.3291330337524414,0.9068504571914673,-0.5793395042419434","0.40954098105430603,0.6178629398345947,-1.0844510793685913","0.6022350788116455,1.4292140007019043,0.009127532131969929","0.4339822828769684,1.4238810539245605,-0.009745423682034016"
0.0,"0.43822988867759705,0.5072346329689026,-0.3169530928134918","0.5165396928787231,0.48565876483917236,-0.17002449929714203","0.4255145490169525,0.5172869563102722,-0.07508401572704315","0.37956705689430237,0.7722721695899963,-0.11285190284252167","0.32488125562667847,0.9223904013633728,-0.5837653875350952","0.395853191614151,0.617736279964447,-1.111836552619934","0.6034823656082153,1.4472839832305908,0.009000697173178196","0.4338824152946472,1.441381812095642,-0.009608737193048"
0.0,"0.4248270094394684,0.5121889114379883,-0.2357291430234909","0.5057014226913452,0.4861598014831543,-0.13664460182189941","0.42587485909461975,0.5166773796081543,-0.025421153753995895","0.3782709538936615,0.7716405987739563,-0.08393800258636475","0.3211447596549988,0.9269161820411682,-0.4650948941707611","0.3787912130355835,0.6074950695037842,-0.9840852618217468","0.5999695658683777,1.4467551708221436,0.009199115447700024","0.4280899465084076,1.4400951862335205,-0.00979522056877613"
0.0,"0.42854031920433044,0.5134328007698059,-0.21387019753456116","0.5030620694160461,0.4882281422615051,-0.12348512560129166","0.43292373418807983,0.5157927870750427,-0.021121719852089882","0.37469738721847534,0.771202027797699,-0.08003655821084976","0.3195537328720093,0.92999666929245,-0.4845240116119385","0.36912667751312256,0.5951653122901917,-0.9890732765197754","0.5965121984481812,1.4461084604263306,0.009198946878314018","0.4233263432979584,1.4406739473342896,-0.009792628698050976"
0.0,"0.4305424094200134,0.513533890247345,-0.21843644976615906","0.502869725227356,0.4894007444381714,-0.12977345287799835","0.4354569911956787,0.514792799949646,-0.029034847393631935","0.37099453806877136,0.7707294225692749,-0.08801320940256119","0.31936901807785034,0.9352009892463684,-0.5067780017852783","0.367210328578949,0.5883443355560303,-0.9820190668106079","0.5932578444480896,1.4457131624221802,0.01056729443371296","0.4193114638328552,1.441258430480957,-0.011130948550999165"
0.0,"0.42748379707336426,0.5134634375572205,-0.22217516601085663","0.5023166537284851,0.4895956218242645,-0.13072516024112701","0.43723708391189575,0.5120556354522705,-0.023882918059825897","0.36959758400917053,0.7711557745933533,-0.08660531789064407","0.3176657557487488,0.9347575902938843,-0.5041479468345642","0.3692569434642792,0.5883347988128662,-0.9960729479789734","0.5928666591644287,1.4486995935440063,0.009678938426077366","0.41825801134109497,1.4433239698410034,-0.010239829309284687"
0.0,"0.43006736040115356,0.5138309597969055,-0.25939053297042847","0.5028120279312134,0.48922014236450195,-0.13043516874313354","0.4358271658420563,0.5118882656097412,-0.02404443547129631","0.3698887228965759,0.7714537978172302,-0.07837922126054764","0.3180091977119446,0.9350617527961731,-0.49121159315109253","0.3733644187450409,0.5894969701766968,-0.988517165184021","0.5928964614868164,1.4523152112960815,0.008538950234651566","0.41790246963500977,1.4448167085647583,-0.009088435210287571"
0.0,"0.43470820784568787,0.5163291692733765,-0.23361198604106903","0.5119044184684753,0.48928794264793396,-0.09675794094800949","0.43419137597084045,0.5167957544326782,-0.0048998501151800156","0.37329018115997314,0.7687548995018005,-0.04582923650741577","0.31810644268989563,0.9346493482589722,-0.3601986765861511","0.38154372572898865,0.5899306535720825,-0.7519931793212891","0.5930132269859314,1.4518847465515137,0.007738366723060608","0.4181808531284332,1.4443897008895874,-0.008324114605784416"
0.0,"0.4385833144187927,0.5108163356781006,-0.28894105553627014","0.5141781568527222,0.48640474677085876,-0.12496824562549591","0.4316865801811218,0.5165772438049316,-0.05874742195010185","0.37346041202545166,0.7676568031311035,-0.08839500695466995","0.32060837745666504,0.9341611266136169,-0.45070981979370117","0.3931659162044525,0.5913909077644348,-0.7872140407562256","0.5931969285011292,1.4514472484588623,0.008698388002812862","0.4182066023349762,1.4442930221557617,-0.00927729532122612"
0.0,"0.4562656879425049,0.5138477087020874,-0.33936554193496704","0.5202970504760742,0.4871176481246948,-0.134517639875412","0.43132248520851135,0.519330620765686,-0.09203528612852097","0.3776768445968628,0.7674323916435242,-0.11193355172872543","0.3204577565193176,0.9198890924453735,-0.5516230463981628","0.40647807717323303,0.5917830467224121,-1.038774847984314","0.5984286069869995,1.4491032361984253,0.009380776435136795","0.4277942180633545,1.4438480138778687,-0.009948929771780968"
0.0,"0.4659651219844818,0.5138525366783142,-0.31801775097846985","0.5234331488609314,0.4894084632396698,-0.11191682517528534","0.43151387572288513,0.5193885564804077,-0.08627394586801529","0.37863853573799133,0.7661853432655334,-0.11688832938671112","0.32482248544692993,0.908350944519043,-0.5643323659896851","0.41842904686927795,0.5923764705657959,-1.028571605682373","0.5992253422737122,1.4441877603530884,0.01674196682870388","0.4277973175048828,1.4410154819488525,-0.017280330881476402"
0.0,"0.4782027304172516,0.5252255201339722,-0.3061148524284363","0.5277413725852966,0.49382147192955017,-0.0870983675122261","0.4334198534488678,0.5289674997329712,-0.08181808888912201","0.38262325525283813,0.7661409378051758,-0.10909513384103775","0.33005160093307495,0.9014326930046082,-0.5401939153671265","0.432978093624115,0.5939120054244995,-0.9746610522270203","0.5997682809829712,1.4418271780014038,0.016741421073675156","0.42951440811157227,1.439180850982666,-0.01726577617228031"
0.0,"0.48498234152793884,0.5468190908432007,-0.31916603446006775","0.5311399102210999,0.5055382251739502,-0.09007027745246887","0.4351060390472412,0.5344573259353638,-0.10046128928661346","0.3830985426902771,0.76459801197052,-0.12038298696279526","0.33501997590065,0.8967979550361633,-0.5707219839096069","0.44209280610084534,0.5944291949272156,-1.0064363479614258","0.5997326374053955,1.4356365203857422,0.019205385819077492","0.4292222559452057,1.434885025024414,-0.019717859104275703"
0.0,"0.4899502396583557,0.5379562377929688,-0.3854510486125946","0.5356329083442688,0.5046261548995972,-0.14538691937923431","0.436349481344223,0.5282053351402283,-0.15365125238895416","0.38299885392189026,0.7655492424964905,-0.17245231568813324","0.3364948034286499,0.8968007564544678,-0.663983941078186","0.4534624516963959,0.5947374105453491,-1.1754918098449707","0.6006298065185547,1.4356259107589722,0.02452106401324272","0.42904409766197205,1.4348340034484863,-0.024993063881993294"
0.0,"0.49365338683128357,0.5384767055511475,-0.3564595580101013","0.5376406908035278,0.5051396489143372,-0.12426123768091202","0.4402488172054291,0.5277498960494995,-0.12710653245449066","0.3864862620830536,0.7672834396362305,-0.1703777015209198","0.3386421203613281,0.8928393721580505,-0.676504373550415","0.46682047843933105,0.58299320936203,-1.1730865240097046","0.6023363471031189,1.43777596950531,0.031934704631567","0.43200016021728516,1.437708854675293,-0.032395996153354645"
0.0,"0.5056310892105103,0.5041253566741943,-0.35683947801589966","0.5436087846755981,0.4932352602481842,-0.12682519853115082","0.44646143913269043,0.5028702616691589,-0.15807212889194489","0.3863891065120697,0.7678883075714111,-0.19568541646003723","0.34908682107925415,0.893729567527771,-0.6605290174484253","0.47471556067466736,0.5841100215911865,-1.1127264499664307","0.6022941470146179,1.4384409189224243,0.03744199126958847","0.431721031665802,1.4387129545211792,-0.0378858707845211"
0.0,"0.5170143246650696,0.49652841687202454,-0.36724674701690674","0.5492042303085327,0.4930095374584198,-0.12592115998268127","0.45101839303970337,0.4959038496017456,-0.17355631291866302","0.384975403547287,0.7711598873138428,-0.20829269289970398","0.3574710786342621,0.8941871523857117,-0.6804340481758118","0.48052364587783813,0.5847163796424866,-1.1316511631011963","0.6021372675895691,1.4386545419692993,0.04364214465022087","0.4304891526699066,1.4395782947540283,-0.04408764839172363"
0.0,"0.5103592276573181,0.49182942509651184,-0.3551868796348572","0.551724910736084,0.49152320623397827,-0.1273624300956726","0.45141974091529846,0.48848968744277954,-0.1528693586587906","0.3848389685153961,0.7711050510406494,-0.18625737726688385","0.3569030463695526,0.8926041722297668,-0.5814911127090454","0.48271942138671875,0.5791704654693604,-0.9726503491401672","0.5963274240493774,1.43938410282135,0.03988107666373253","0.4241790175437927,1.4395413398742676,-0.0403575673699379"
0.0,"0.5096689462661743,0.47814247012138367,-0.35256415605545044","0.5545379519462585,0.48652225732803345,-0.12254679203033447","0.4518592953681946,0.4837251901626587,-0.14846491813659668","0.3847488760948181,0.7712180018424988,-0.17480875551700592","0.3612196147441864,0.8935602903366089,-0.5574915409088135","0.4847906231880188,0.5799422264099121,-0.9601399302482605","0.5957561731338501,1.4398168325424194,0.03620618209242821","0.4219232499599457,1.4394354820251465,-0.03663235157728195"
0.0,"0.507980227470398,0.47359779477119446,-0.32795923948287964","0.5543833374977112,0.4817962944507599,-0.10866731405258179","0.45390835404396057,0.4809778928756714,-0.1196548119187355","0.3858528435230255,0.7704238295555115,-0.14841076731681824","0.36070960760116577,0.8928096294403076,-0.5411250591278076","0.48272520303726196,0.578698992729187,-0.9453433156013489","0.596812903881073,1.4397977590560913,0.029004458338022232","0.4220808446407318,1.438332438468933,-0.029459631070494652"
0.0,"0.5062426924705505,0.4716593325138092,-0.3178820312023163","0.553519606590271,0.4795379638671875,-0.09582991898059845","0.4537455141544342,0.47854727506637573,-0.09430084377527237","0.38743218779563904,0.7632424235343933,-0.11270038038492203","0.3549502491950989,0.8929966688156128,-0.4857117235660553","0.4789930284023285,0.5798287987709045,-0.9102256894111633","0.5969558358192444,1.4372533559799194,0.022008832544088364","0.4229702055454254,1.433159589767456,-0.022565806284546852"
0.0,"0.5058416724205017,0.46962228417396545,-0.341572105884552","0.553213357925415,0.47900819778442383,-0.1064857468008995","0.45359739661216736,0.47997090220451355,-0.12098275125026703","0.38733553886413574,0.7620629072189331,-0.16504347324371338","0.3543941378593445,0.8921050429344177,-0.6226450204849243","0.47378459572792053,0.5820038914680481,-1.099674105644226","0.5970163345336914,1.4357026815414429,0.03344612196087837","0.4236300587654114,1.4323562383651733,-0.033971257507801056"
0.0,"0.5000941753387451,0.4721609354019165,-0.28211766481399536","0.5512040257453918,0.479157418012619,-0.08630102127790451","0.45295876264572144,0.4853912889957428,-0.08497676998376846","0.3900830149650574,0.7567957639694214,-0.13230359554290771","0.3506646156311035,0.8848109841346741,-0.48511528968811035","0.46461838483810425,0.5803941488265991,-0.8468648791313171","0.5974188446998596,1.4352253675460815,0.03220178931951523","0.4255383014678955,1.4321738481521606,-0.032773565500974655"
0.0,"0.49221786856651306,0.5082361698150635,-0.28110551834106445","0.5478686094284058,0.4855715334415436,-0.08584113419055939","0.4503859877586365,0.5084776282310486,-0.0733170360326767","0.39266055822372437,0.756929337978363,-0.10763122886419296","0.34049662947654724,0.8787320256233215,-0.4956660866737366","0.45449239015579224,0.580608606338501,-0.8771147727966309","0.5980473756790161,1.440650463104248,0.026450838893651962","0.4288788437843323,1.4372282028198242,-0.026973113417625427"
0.0,"0.48896121978759766,0.5101575255393982,-0.31003183126449585","0.5440454483032227,0.4856936037540436,-0.09817321598529816","0.44433221220970154,0.5080372095108032,-0.09355130046606064","0.3900671601295471,0.7570397853851318,-0.12725454568862915","0.33886852860450745,0.879317045211792,-0.581459641456604","0.4377378821372986,0.5792803168296814,-1.0109121799468994","0.5964363813400269,1.4406434297561646,0.028927713632583618","0.42793765664100647,1.4388171434402466,-0.029414445161819458"
0.0,"0.4839845299720764,0.509868860244751,-0.3102026581764221","0.5391267538070679,0.4859209656715393,-0.09980723261833191","0.4402841627597809,0.5076928734779358,-0.09380964189767838","0.38623881340026855,0.7536265254020691,-0.12445253133773804","0.3314053416252136,0.879668653011322,-0.5342985987663269","0.430574893951416,0.5719972252845764,-0.8961008787155151","0.5961787700653076,1.4396451711654663,0.02850911393761635","0.4279087483882904,1.4387857913970947,-0.02899492345750332"
0.0,"0.4813372492790222,0.5161128044128418,-0.34333133697509766","0.5356737971305847,0.48692071437835693,-0.13552911579608917","0.43673866987228394,0.5083748698234558,-0.11735104024410248","0.38414376974105835,0.7547388076782227,-0.1297290325164795","0.3323577046394348,0.8799588680267334,-0.5210359692573547","0.42128944396972656,0.5686101317405701,-0.8731354475021362","0.5962086915969849,1.4401081800460815,0.02582898736000061","0.42788782715797424,1.4410051107406616,-0.02630990743637085"
0.0,"0.4811405539512634,0.5250674486160278,-0.30071133375167847","0.53526771068573,0.48807474970817566,-0.11197743564844131","0.4358057379722595,0.5141661763191223,-0.09930352866649628","0.38415011763572693,0.7575334906578064,-0.10621429979801178","0.3306606411933899,0.8900994062423706,-0.39424946904182434","0.4130861759185791,0.5630544424057007,-0.664956271648407","0.5964757800102234,1.4401772022247314,0.021517718210816383","0.42873430252075195,1.4419316053390503,-0.02197178639471531"
0.0,"0.47947582602500916,0.5263004899024963,-0.2940765619277954","0.5351949334144592,0.4880791902542114,-0.09166622161865234","0.43284696340560913,0.5201386213302612,-0.07248339056968689","0.382601261138916,0.7597460150718689,-0.076685830950737","0.3277246356010437,0.9047460556030273,-0.3349192142486572","0.397216260433197,0.561259388923645,-0.584757924079895","0.5963919162750244,1.4409918785095215,0.019068187102675438","0.42546677589416504,1.4424097537994385,-0.01952097751200199"
