az,el,[0],[7],[8],[12],[14],[16],[23],[24]
0.0,0.0,"0.4368325173854828,0.28763633966445923,-0.17046955227851868","0.5177471041679382,0.26708167791366577,-0.14620980620384216","0.43936365842819214,0.2667176425457001,0.10265469551086426","0.39230459928512573,0.4770703911781311,0.1779993176460266","0.30096235871315,0.620302677154541,-0.12110612541437149","0.39571207761764526,0.42132431268692017,-0.5999405980110168","0.5490458607673645,1.1384739875793457,-0.08631594479084015","0.41039949655532837,1.045094609260559,0.08606340736150742"
0.0,0.0,"0.44643348455429077,0.2902661859989166,-0.15534046292304993","0.5143751502037048,0.2706702947616577,-0.06092455983161926","0.4408072829246521,0.2705044746398926,0.09576049447059631","0.38722944259643555,0.47929030656814575,0.13974156975746155","0.30488142371177673,0.630202054977417,-0.21376653015613556","0.40833109617233276,0.4285151958465576,-0.7059314846992493","0.5526023507118225,1.1399592161178589,-0.07079877704381943","0.41349583864212036,1.0528175830841064,0.07041201740503311"
0.0,0.0,"0.4741775393486023,0.3118954002857208,-0.1521376371383667","0.5232635736465454,0.2913324236869812,-0.03719460219144821","0.445321261882782,0.3063619136810303,0.07653895020484924","0.3943813443183899,0.5133516788482666,0.1211109608411789","0.30690234899520874,0.644131064414978,-0.2377159297466278","0.42202338576316833,0.43780484795570374,-0.7286669015884399","0.5566889643669128,1.142723560333252,-0.06317060440778732","0.4204178750514984,1.0570589303970337,0.06279884278774261"
0.0,0.0,"0.48118171095848083,0.32617661356925964,-0.19683881103992462","0.5250840783119202,0.30785879492759705,-0.07298609614372253","0.4443216323852539,0.32190418243408203,0.04175835847854614","0.39608973264694214,0.5324594378471375,0.08334776014089584","0.3297591209411621,0.6666828989982605,-0.2724699378013611","0.42592158913612366,0.48517799377441406,-0.7670262455940247","0.5577342510223389,1.1482740640640259,-0.059598732739686966","0.42274194955825806,1.060005784034729,0.059250008314847946"
0.0,0.0,"0.4804183542728424,0.3390759527683258,-0.13595865666866302","0.5266001224517822,0.313088595867157,-0.0009664992103353143","0.4438067376613617,0.3244357705116272,0.08643113076686859","0.39878255128860474,0.5390949249267578,0.11162062734365463","0.3476465046405792,0.6781426072120667,-0.2527981698513031","0.4485990107059479,0.529649555683136,-0.7418243885040283","0.5582898855209351,1.1208621263504028,-0.055532582104206085","0.42272210121154785,1.0316637754440308,0.055202316492795944"
0.0,0.0,"0.4847200810909271,0.34869250655174255,-0.21180805563926697","0.5294701457023621,0.3203583061695099,-0.043886758387088776","0.44524097442626953,0.33360207080841064,0.011461627669632435","0.4013512134552002,0.5469419956207275,0.029551614075899124","0.36062997579574585,0.6771742701530457,-0.33424851298332214","0.4615379869937897,0.5410636067390442,-0.8062701225280762","0.561219334602356,1.1226365566253662,-0.023473497480154037","0.42794880270957947,1.0352262258529663,0.023132339119911194"
0.0,0.0,"0.4883244037628174,0.3602654039859772,-0.21252961456775665","0.5333000421524048,0.3279121518135071,-0.038008514791727066","0.44747719168663025,0.3433115482330322,0.012136572040617466","0.4014241695404053,0.5538097023963928,0.028188100084662437","0.37199321389198303,0.6885636448860168,-0.34934839606285095","0.47940295934677124,0.5446146130561829,-0.8274588584899902","0.5594831705093384,1.1228512525558472,-0.020391229540109634","0.425645112991333,1.0343081951141357,0.02002333290874958"
0.0,0.0,"0.491161584854126,0.35986870527267456,-0.2134884148836136","0.5346516966819763,0.32776254415512085,-0.045386649668216705","0.450542688369751,0.3445040285587311,-0.004002939444035292","0.4011399745941162,0.5557885766029358,-0.006798325572162867","0.37608474493026733,0.6898935437202454,-0.3912890553474426","0.48798608779907227,0.5447632670402527,-0.8536909818649292","0.561256468296051,1.1208510398864746,-0.005753256846219301","0.42496681213378906,1.0317598581314087,0.005426312796771526"
0.0,0.0,"0.4903756082057953,0.3586537539958954,-0.25281980633735657","0.5348407030105591,0.32840850949287415,-0.04994852468371391","0.45024481415748596,0.34673842787742615,-0.03216433525085449","0.40275153517723083,0.5582841038703918,-0.03511688858270645","0.38160109519958496,0.686479926109314,-0.4366721212863922","0.4909036159515381,0.5462541580200195,-0.9169009923934937","0.5615347027778625,1.1208714246749878,0.001957803498953581","0.4251895844936371,1.0345354080200195,-0.0022495370358228683"
0.0,0.0,"0.49140435457229614,0.3583744168281555,-0.2488783895969391","0.5349118709564209,0.329179972410202,-0.05099206045269966","0.4504641890525818,0.34656843543052673,-0.029659545049071312","0.4019269049167633,0.5610987544059753,-0.037386905401945114","0.38296136260032654,0.6841592192649841,-0.4159085750579834","0.5039008259773254,0.5402721166610718,-0.8842412829399109","0.562125563621521,1.1226083040237427,0.0064417337998747826","0.42411017417907715,1.0364422798156738,-0.006733896676450968"
0.0,0.0,"0.4924246370792389,0.36269521713256836,-0.21028652787208557","0.5368291139602661,0.3341016471385956,-0.014870660379529","0.45324912667274475,0.348650723695755,0.0066228704527020454","0.4022742807865143,0.5623002648353577,-0.022630799561738968","0.3843364119529724,0.6841299533843994,-0.4004823565483093","0.5047008395195007,0.5379165410995483,-0.8618627786636353","0.5614222884178162,1.123774528503418,0.0035072669852524996","0.42336735129356384,1.0377978086471558,-0.0037968724500387907"
0.0,0.0,"0.49238333106040955,0.36148613691329956,-0.1818779855966568","0.5359428524971008,0.33309757709503174,-0.012386095710098743","0.45229315757751465,0.34719952940940857,0.01838115230202675","0.4022391736507416,0.5619564652442932,-0.007531333714723587","0.3843688368797302,0.6860271692276001,-0.38991886377334595","0.5093873739242554,0.5405241847038269,-0.8661527633666992","0.561210036277771,1.1047980785369873,0.0009643491357564926","0.42299142479896545,1.029876947402954,-0.0013017720775678754"
0.0,0.0,"0.49142804741859436,0.3609611392021179,-0.19034501910209656","0.535335898399353,0.332726389169693,-0.013916527852416039","0.45174044370651245,0.34629055857658386,-0.000839255575556308","0.4019845128059387,0.5614263415336609,-0.011458458378911018","0.385672003030777,0.6850966811180115,-0.39218848943710327","0.5058823823928833,0.5427200198173523,-0.8564214706420898","0.5608992576599121,1.1029988527297974,-0.001360409427434206","0.4235740602016449,1.027691125869751,0.0010466272942721844"
0.0,0.0,"0.49112075567245483,0.36053088307380676,-0.17133215069770813","0.5349332690238953,0.3323574960231781,-0.00805449765175581","0.4521641731262207,0.34560248255729675,0.022841494530439377","0.40190643072128296,0.5608530044555664,0.010841546580195427","0.3837711811065674,0.68761146068573,-0.38729530572891235","0.5031462907791138,0.5410413146018982,-0.8515838384628296","0.5554620027542114,1.1018091440200806,-0.002357690827921033","0.4221436083316803,1.0241165161132812,0.002031069714576006"
0.0,0.0,"0.49108728766441345,0.3621039390563965,-0.18544748425483704","0.5346310138702393,0.3322555422782898,-0.01203693263232708","0.4528036117553711,0.34755271673202515,0.009495025500655174","0.401836097240448,0.5612335205078125,0.002657974371686578","0.38023626804351807,0.6909614205360413,-0.39143550395965576","0.4982827305793762,0.5399966239929199,-0.8663919568061829","0.5545804500579834,1.1032378673553467,-0.0033723055385053158","0.4220046103000641,1.0255414247512817,0.0030578365549445152"
0.0,0.0,"0.4906824231147766,0.3614344298839569,-0.2128574550151825","0.5344911217689514,0.3319335877895355,-0.042942218482494354","0.45267239212989807,0.34743210673332214,-0.0032878678757697344","0.40170010924339294,0.5609098076820374,0.0030938347335904837","0.3774816393852234,0.690496563911438,-0.38820964097976685","0.4924289286136627,0.5497674942016602,-0.8794291615486145","0.5483899116516113,1.1024144887924194,-0.013242607936263084","0.4202023446559906,1.0245951414108276,0.012916475534439087"
0.0,0.0,"0.4904487729072571,0.36095598340034485,-0.2337692677974701","0.5344365835189819,0.3318522572517395,-0.06602329015731812","0.4524223208427429,0.3470958471298218,-0.010825969278812408","0.4017656445503235,0.5606684684753418,0.003296519163995981","0.3746882379055023,0.6902767419815063,-0.3890981674194336","0.48725271224975586,0.5494899749755859,-0.8972684144973755","0.5467337965965271,1.1038391590118408,-0.016812996938824654","0.42008906602859497,1.0249038934707642,0.016476066783070564"
0.0,0.0,"0.4903322756290436,0.36067718267440796,-0.29037752747535706","0.5346792340278625,0.3322182893753052,-0.13260793685913086","0.4522460997104645,0.34680861234664917,-0.07881783694028854","0.4030695855617523,0.5604662895202637,-0.04642987996339798","0.3724844455718994,0.6898906826972961,-0.4244188666343689","0.48113617300987244,0.5488958358764648,-0.9094510078430176","0.5445147752761841,1.1042625904083252,-0.020366083830595016","0.4204750061035156,1.0248603820800781,0.020053904503583908"
0.0,0.0,"0.4904037415981293,0.3609180152416229,-0.22160391509532928","0.5352213382720947,0.33477985858917236,-0.04924459010362625","0.452360063791275,0.34701007604599,0.005124257877469063","0.403226763010025,0.5603112578392029,0.023354966193437576","0.36827296018600464,0.6895744204521179,-0.3780224323272705","0.47900113463401794,0.5456637740135193,-0.8761809468269348","0.5448790788650513,1.1049416065216064,-0.02020689658820629","0.4209164083003998,1.0248178243637085,0.01989053748548031"
0.0,0.0,"0.4889000952243805,0.3718443214893341,-0.14416220784187317","0.5355063676834106,0.35315731167793274,-0.002900916151702404","0.4538564682006836,0.3548927903175354,0.09046895802021027","0.4039236903190613,0.5614269375801086,0.1318386197090149","0.36756277084350586,0.6898635625839233,-0.22245904803276062","0.47767433524131775,0.5400090217590332,-0.6915798187255859","0.5433946847915649,1.109561800956726,-0.051995836198329926","0.4197888970375061,1.0246691703796387,0.051676876842975616"
0.0,0.0,"0.48910704255104065,0.3707929253578186,-0.1352991759777069","0.537143349647522,0.352058082818985,0.01036748755723238","0.4552754759788513,0.3561032712459564,0.08157648146152496","0.4063895344734192,0.5622509717941284,0.09669160097837448","0.36777275800704956,0.676077663898468,-0.2785032391548157","0.47699785232543945,0.5305855870246887,-0.7412989735603333","0.5435482859611511,1.124723196029663,-0.050728388130664825","0.419476181268692,1.0296248197555542,0.050454944372177124"
0.0,0.0,"0.4908100664615631,0.370352178812027,-0.20435583591461182","0.5378115177154541,0.35095635056495667,-0.050135474652051926","0.45612597465515137,0.3556535840034485,0.017305217683315277","0.408027708530426,0.5614460706710815,0.03838731721043587","0.3656370937824249,0.6774839758872986,-0.3368056118488312","0.4772055149078369,0.529448390007019,-0.8141264915466309","0.5426367521286011,1.121376872062683,-0.04417675733566284","0.41887855529785156,1.0207316875457764,0.043903037905693054"
0.0,0.0,"0.4907743036746979,0.3599957823753357,-0.23161053657531738","0.5377820134162903,0.34727907180786133,-0.06523732095956802","0.45569854974746704,0.3515460193157196,-0.012903871946036816","0.40917477011680603,0.5613732933998108,-0.01274408120661974","0.36797454953193665,0.6755869388580322,-0.4170893132686615","0.47617658972740173,0.5325646996498108,-0.8959096074104309","0.5432866215705872,1.1253379583358765,-0.02181200496852398","0.4187087118625641,1.0299543142318726,0.021511157974600792"
0.0,0.0,"0.49079567193984985,0.3599638342857361,-0.19357749819755554","0.5376532673835754,0.3459722399711609,-0.01909666322171688","0.45555153489112854,0.351445734500885,0.021644391119480133","0.40915101766586304,0.5639677047729492,0.021057981997728348","0.3683701157569885,0.6653102040290833,-0.37962597608566284","0.48593083024024963,0.5313058495521545,-0.8377312421798706","0.5429092645645142,1.1251929998397827,-0.01984712854027748","0.4182130694389343,1.0312830209732056,0.019540509209036827"
0.0,0.0,"0.49166184663772583,0.35911980271339417,-0.1306605041027069","0.5376031994819641,0.343901127576828,0.05506742000579834","0.4551714062690735,0.35106855630874634,0.06150520592927933","0.40840062499046326,0.5648427605628967,0.05320633575320244","0.37316709756851196,0.6634660363197327,-0.35396522283554077","0.48649853467941284,0.5341572761535645,-0.8019052743911743","0.5431655645370483,1.115159273147583,-0.00281846197322011","0.4178770184516907,1.0314996242523193,0.0025945131201297045"
0.0,0.0,"0.49164050817489624,0.3587847352027893,-0.13229337334632874","0.5375686883926392,0.34368714690208435,0.041993435472249985","0.45386379957199097,0.35090816020965576,0.07582960277795792","0.40783900022506714,0.5649118423461914,0.06545413285493851","0.3732547163963318,0.6633222699165344,-0.33574792742729187","0.48743313550949097,0.5344048738479614,-0.8063138127326965","0.54351407289505,1.1146084070205688,-0.0024468726478517056","0.41770219802856445,1.0334519147872925,0.00221494329161942"
0.0,0.0,"0.4911401867866516,0.35773414373397827,-0.19489088654518127","0.5375367403030396,0.3434046506881714,-0.014486344531178474","0.4533272683620453,0.35035088658332825,0.02987496182322502","0.4080885052680969,0.5651217699050903,0.02749168500304222","0.37352365255355835,0.663972795009613,-0.3699922263622284","0.4839403033256531,0.534554123878479,-0.8568527102470398","0.5441159605979919,1.120128870010376,-0.0029808618128299713","0.4180091917514801,1.036807894706726,0.002717843744903803"
0.0,0.0,"0.4911249279975891,0.35798346996307373,-0.19403056800365448","0.5373317003250122,0.34318163990974426,-0.014634971506893635","0.4532935619354248,0.35022640228271484,0.028968896716833115","0.40791410207748413,0.5651581883430481,0.02535230480134487","0.3729270100593567,0.6771653294563293,-0.368390828371048","0.4842686653137207,0.5379160642623901,-0.8486139178276062","0.5449784994125366,1.1117751598358154,0.0013121768133714795","0.41894716024398804,1.0345460176467896,-0.0015823111170902848"
0.0,0.0,"0.49113765358924866,0.3579833209514618,-0.19969835877418518","0.5371788144111633,0.3430592119693756,-0.016746902838349342","0.452850878238678,0.350164532661438,0.014764487743377686","0.40665721893310547,0.5651711821556091,0.012348921038210392","0.3731430768966675,0.6851628422737122,-0.3685482144355774","0.4842906594276428,0.5453628301620483,-0.8473126292228699","0.5481159090995789,1.106890082359314,0.005396708846092224","0.4190903604030609,1.0344932079315186,-0.005650571081787348"
0.0,0.0,"0.49284297227859497,0.35815873742103577,-0.17064782977104187","0.5371436476707458,0.34298351407051086,0.0024023205041885376","0.45284420251846313,0.3497605621814728,0.01901354268193245","0.4059605002403259,0.5651875734329224,0.011841141618788242","0.3741411566734314,0.6867226958274841,-0.38032999634742737","0.4838476777076721,0.5459833145141602,-0.8453265428543091","0.5484656095504761,1.1045310497283936,0.00638978835195303","0.418886661529541,1.0324259996414185,-0.006612417753785849"
0.0,0.0,"0.492809921503067,0.3674945533275604,-0.12844952940940857","0.5375295877456665,0.3441549837589264,0.03106025978922844","0.45479950308799744,0.35302627086639404,0.0531635582447052","0.40649914741516113,0.5655800700187683,0.027605418115854263","0.37527889013290405,0.6896785497665405,-0.34677308797836304","0.4859618544578552,0.5428462028503418,-0.7566436529159546","0.5485213994979858,1.106346845626831,0.005136503372341394","0.41884851455688477,1.0323566198349,-0.0053726802580058575"
